ialtag	i ə l̪ˠ t̪ ə k
iarann	i ə rˠ u n̪ˠ
iarla	i ə ɾ ɫ̪ ə
iarmailt	i ə ɾ m a ʎ tʲʰ
iarr	i ə rˠ
iarraidh	i ə rˠ ɪ
iasg	i ə s k
iasgaich	i ə s k ɪ ç
iasgair	i ə s̪ k ɛ ɾʲ
idir	i tʲ i ɾ
ifhreann	i rʲ ə n̪ˠ
ifhrinn	i rʲ ɪ ɲ
ifreann	i f rʲ ə n̪ˠ
ifrinn	i f rʲ ɪ ɲ
ilmeach	i l i m ə x
ilmeag	i l i m a k
imcheist	i m i ç e ʃ tʲ
imleag	i m i l a k
imlich	ɪ m ə l ɪ ç
inbhir	i ɲ ɪ ɾʲ
inghean	i n i j a n
innealta	ĩ ɲ ə l̪ˠ t̪ ə
inneir	i ɲ ɛ ɾʲ
innis	ĩː ʃ
innse	ĩː ʃ ə
innte	i ɲ dʲ ə
inntese	ĩː ɲ dʲ ə s̪
inntinn	ĩː ɲ dʲ ʒ i ɲ ə
inntinneach	ĩː ɲ tʲ i ɲ ə x
iochd	i x k
iodh	j ɤ ɣ
iodhlann	i l̪ˠ ə n̪ˠ
ioghnadh	i ə n ə ɣ
iolair	i l̪ˠ i ɾʲ ə
iolairean	j u l̪ˠ ɪ ɾʲ a n
iomadh	i m ə ɣ
iomain	i m ɛ ɲ
iomall	i m ə l̪ˠ
iomchaidh	ɪ m ə x i
iompachadh	j ɔ̃ ũ m p ə x ə ɣ
iomradh	ɪ m ə ɾ a ɣ
iomrall	ɪ m ə ɾ ə l̪ˠ
iomramh	i m i ɾ ə v
iongantach	i ŋ ə t̪ ə x
iongantas	i̯ ũː n̪ˠ ə s̪
iongnadh	i uː n ə ɣ
ionndrainn	j ũː n̪ˠ d̪ ɾ ɪ ɲ
ionnsachadh	i ũː s̪ ə x ə ɣ
ionnsaich	i ũː s̪ ɪ ç
ionnsaichibh	j ũː n̪ˠ s ɪ ç ɪ v
ionnsaigh	i ũː s̪ i
ionraic	j ũ n ə ɾ ɪ c
iormadh	i ɾ i m ə ɣ
iormall	i ɾ i m ə l̪ˠ
iriosal	i ɾʲ ɪ s̪ ə l̪ˠ
is	ə s̪
ise	i ʃ
ist	ɪ ʃ tʲ
ite	i hʲ t ʃ ə
iteag	i ç tʲ a k
ith	i ç
ithe	i ç ə
itheann	i ç ə n̪ˠ
iubhar	j u ə ɾ
iuchair	j u x i ɾʲ
iutharn	j u h ə rˠ n̪ˠ
iùl	j uː l̪ˠ
labhair	l̪ˠ a u ə ɾʲ
labhairt	d̪̊ˠ a v ə rˠ ʃ tʲ
labhraidh	d̪̊ˠ a v ɾ i ç
lach	l̪ˠ a x ə
lachan	ɫ̪ a x a n
ladhar	l̪ˠ ɤ ə ɾ
ladhran	l̪ˠ ɤː ɾ ə n
lag	l̪ˠ a k
lagh	ɫ̪ ɤ ɣ
laghach	l̪ˠ ɤ ə x
laghail	ɫ̪ ɤ ɣ a l
lainnir	ɫ̪ a ɲ ɪ ɾʲ
langa	l̪ˠ a ŋ k ə
langadar	l̪ˠ a ŋ k ə t̪ ə ɾ
lann	ɫ̪ a u n̪ˠ
lanntair	l̪ˠ ã ũ n̪ˠ t̪ ɛ ɾʲ
laoch	ɫ̪ ɯː x
laogh	l̪ˠ ɯː ɣ
laoghan	l̪ˠ ɯː ɣ a n
laoidh	l̪ˠ u i
laoigh	l̪ˠ u i
lasadain	l̪ˠ a s̪ ə t ɛ n
lasadan	l̪ˠ a s̪ ə t a n
lasrach	l̪ˠ a s̪ ɾ ə x
latha	l̪ˠ a
le	l e
leabaidh	ʎ a p i
leabhar	ʎ e u ɾ
leabharlann	ʎ o ə ɾ l̪ˠ ə n̪ˠ
leabharlannaiche	ʎ o ə ɾ l̪ˠ a n̪ˠ ɪ ç ə
leac	ʎ ɛ x k
leacach	ʎ ɛ x k ə x
leadaidh	l ɛ t̪ i
leagh	ʎ ɤ ɣ
leaghadh	ʎ ɤ ə ɣ
leam	l i ũ m
leamh	ʎ ɛ v
leamhain	ʎ ɛ v ɛ ɲ
leamhan	ʎ ɛ v a n
leamsa	l i ũ m s̪
lean	ʎ ɛ n
leanabh	ʎ a n ə v
leann	ʎ a u n̪ˠ
leannan	ʎ a n̪ˠ a n
leantail	ʎ ɛ n d̪ a l
leantailt	ʎ ɛ n d̪ a l tʲ
leantainn	ʎ ã n h i ɲ
leapa	ʎ ɑ h p i
leapaichean	ʎ æʰ p i ç ə n
leapannan	ʎ ɛ h p ə n̪ˠ ə n
leas	ʎ e s
leasan	ʎ ɛ s̪ ə n
leat	l a h t̪
leatas	ʎ ɛ h t̪ ə s
leatha	l a ə
leathann	l e h i ɲ
leatromach	ʎ ɛ h t̪ ɾ ə m ə x
leatsa	l aʰ t̪ s̪ ə
leibh	l eː v
leibhse	l ɤ i ʃ
leig	ʎ e k
leigeil	ʎ i kʲ a l
leigheas	ʎ e v ə s̪
leinn	l e i ɲ
leinne	l ɤ̃ ĩ ɲ ə
leis	l e ʃ
leisg	ʎ e ʃ kʲ
leisgeadair	ʎ e ʃ kʲ ə t ɛ ɾʲ
leisgeul	ʎ e ʃ kʲ ə l̪ˠ
leithid	ʎ e ɪ tʲ
leitir	ʎ e h tʲ ɪ ɾʲ
leotha	l e ɔ ʌ
leth	ʎ e
leugh	ʎ eː v
leughadh	ʎ eː v ə ɣ
leughaidh	ʎ eː v ɪ
leum	ʎ eː m
leumadair	ʎ eː m ə t̪ ɛ ɾʲ
leòmag	ʎ ɔː m a k
leòmann	l̪ˠ ɤː m ə n̪ˠ
leòmhann	ʎ ɔː ə n̪ˠ
leòsan	ɫ̪ʲ ɔː s a n
liath	ʎ i ə
lice	ʎ iʰ kʰʲ ə
ligh	ʎ i
linn	ʎ iː ɲ
liogh	ʎ ɤ ɣ
liomaid	ʎ i m ɪ tʲ
lionn	ʎ uː n̪ˠ
lionntachd	ʎ uː n̪ˠ t̪ʰ ə x k
lios	ʎ ɛ s̪
lite	ʎ i ç tʲ ə
litir	ʎ i h t ʃ i ɾʲ
lobhadh	l̪ˠ ɔ v ə ɣ
lobhte	l̪ˠ ɔ v t ə
loch	ɫ̪ ɔ x
lochan	ɫ̪ ɔ x a n
lofa	ɫ̪ ɔ f ə
loidhne	l̪ˠ ɔ i n ə
loisgean	lˠ ɔ ʃ kʲ a n
loisgte	l̪ˠ ɔ ʃ tʲ ə
lomnochd	l̪ˠ o m n ə x k
lon	ɫ̪ ɔ n
long	l̪ˠ õ ŋ ɡ̥
longan	l̪ˠ o ŋ ɡ ə n
lorg	l̪ˠ a r a k
losgadh	l̪ˠ o s̪ k ə k
losgann	l̪ˠ ɔ s̪ k ə n̪ˠ
lot	l ɔ h t
luach	l̪ˠ u ə x
luaidh	l̪ˠ u ə j
luaidhe	l̪ˠ u ə j ə
luaithe	l̪ˠ u e h ə
luaithre	l̪ˠ u ə ɾʲ ə
luath	l̪ˠ u ə
luch	l̪ˠ u x
luchag	l̪ˠ u x a k
luchd	ɫ̪ u x k
lugha	l̪ˠ ɤ ɣ ə
luibh	l̪ˠ u j
luideag	l̪ˠ ɯ tʲ a k
luingeas	l̪ˠ u ŋʲ ə s̪
luinneag	l̪ˠ ɯ ɲ a k
lus	l̪ˠ u s̪
là	l̪ˠ aː
làidir	l̪ˠ aː d̥ ʒ i ɾʲ
làimh	l̪ˠ a i v
làimheadh	l̪ˠ ã ĩ ə ɣ
làimhsich	l̪ˠ ã i ʃ i ç
làir	l̪ˠ aː ɾʲ
làireach	l̪ˠ aː ɾʲ ə x
làithean	l̪ˠ a i ç ə n
làmh	d̪̊ˠ ɛː v
làmhach	l̪ˠ aː v ə x
làmhadh	l̪ˠ ãː f ə ɣ
làmhag	l̪ˠ aː v a k
làmhan	d̪̊ˠ ɛː v ə n
làn	l̪ˠ aː n
làr	l̪ˠ aː ɾ
làraidh	l aː ɾ i
làthair	ɫ̪ aː ɪ ɾʲ
làthaireach	l̪ˠ aː ɪ ɾʲ ə x
lèigh	ʎ eː
lèigheadaireachd	ʎ eː ə t ɪ ɾʲ ə x k
lèine	ʎ eː n ə
lèir	ʎ eː ɾʲ
lèirsinn	ʎ eː ɾʲ ʃ ɪ ɲ
lèirsinneach	ʎ eː ɾʲ ʃ ɪ ɲ ə x
lìbhrigeadh	ʎ iː ɾʲ ɪ kʲ ə ɣ
lìon	ʎ iː n
lìonadh	ʎ iː n ə ɣ
lò	l̪ˠ ɔː
lòdrach	l ɔː d r ə x
lòineag	l̪ˠ ɔ̃ː ɲ a k
lòn	l̪ˠ oː n
lùbach	l̪ˠ uː p ə x
lùth	l̪ˠ uː
m'	m
mac	m a x k
machair	m a x ɪ ɾʲ
machaire	m ã x ə ɾʲ ə
madadh	m a t̪ ə ɣ
madaidh	m a t̪ ɪ
madaidhean	m a t̪ ɪ j ə n
madainn	m ã t̪ ɪ ɲ
magadh	m a k ə ɣ
magairle	m a k ə rˠ ʎ ə
maide	m a t ʃ ə
maidneadh	m ɛ ɲ ə ɣ
maighdean	m ɤ i tʲ ə n̪ˠ
maighdeann	m ɤ̃ ĩ tʲ ə n
maigheach	m ɔ j ə x
maighich	m ɤ j aʲ ç
maighiche	m ɤ j ɪ ç ə
maighichean	m ɤ j ɪ ç ə n
mair	m a ɾʲ
mairbh	m a ɾʲ ɪ v
mairtfheòil	m a rˠ ʃ tʲ ɔ l
maise	m a ʃ ə
maiseach	m a ʃʲ a x
mala	m ã l̪ˠ ə
malaidhean	m ã l̪ˠ ã ə n
malairt	m a l̪ˠ ə rˠ ʃ tʲ
mall	m a u l̪ˠ
mallachd	m a l̪ˠ ə x k
mamaidh	m a m i
man	m a n
mana	m a n ə
manach	m a n ə x
manadh	m a n ə ɣ
manaidsear	m a n ɪ tʲ ʃ ə ɾ
mand	m ɛ n̪ˠ t̪
maoidh	m ɤ j
maoin	m ɯː nʲ
maol	m ɯː ɫ̪
maor	m ɯː ɾ
maoth	m ɯː
mapa	m a h p ə
mar	m a ɾ
marag	m a ɾ a k
marbh	m a ɾ a v
marbhadh	m a ɾ a ə ɣ
marc	m a r x k
marcach	m a ɾ x k ə x
marcachd	m a ɾ x k ə x k
margadh	m a ɾ a k ə ɣ
mart	m a rˠ ʃ t̪
matamataig	m a t̪ʰ ə m a t̪ʰ ɪ kʲ
matamataigeach	m a t̪ʰ ə m a t̪ʰ ɪ kʲ a x
matamataigear	m a t̪ʰ ə m a t̪ʰ ɪ kʲ ə ɾ
math	m ã
mathan	m a h a n
meacan	m ɛ x k a n
meadaigeach	m e dʲ ɪ ɡʲ ə x
meadhan	m e ɑ n
meadhanach	m i a n ə x
meadhanan	m i a a n ə n
meadhg	m e ɤː k
meal	m j a l̪ˠ
mealg	m æ l̪ˠ a k
meall	m j a l̪ˠ
mealladh	m j ã l̪ˠ ə ɣ
meallan	m j a l̪ˠ a n
mean	m ɛ n
meanbh	m ɛ n ɛ v
meang	m ɛ ŋ
meangan	m ɛ ŋ ɡ a n
meanglan	m j ɤ ɣ l̪ˠ a n
mearachd	m ɛ ɾ ə x k
mearanach	m ɛ r a n a x
meas	m ĩ s
measg	m e s k
measgaich	m e s k ɪ ç
measgaichte	m e s k ɪ ç tʲ ə
meil	m e l
meilc	m e l ç kʲ
meileadh	m e l ə ɣ
meirg	m e ɾʲ e kʲ
meirgeach	m e ɾʲ e kʲ ə x
meud	m i ə t̪
meug	m eː k
meur	m eː ɾ
meòg	m j ɔː k
meòir	m j ɔː ɾʲ
meòirean	m e ɔ̃ː ɾʲ ə n
mhac	v a x k
mhachaire	w ã x ə ɾʲ ə
mhadadh	v a t̪ ə ɣ
mhair	v a ɾʲ
mharc	v a r x k
mhart	v a rˠ ʃ t̪
mhath	v a h
mheall	v j a u ɫ̪
mhealladh	v j a ɫ̪ ə ɣ
mheas	v e s
mheil	v e l
mhic	v i h c
mhil	v j i l
mhilis	v i l ɪ ʃ
mhill	v iː ʎ
mhnathan	v ɾ a h ə n
mholainn	v ɔ ɫ̪ ɪ ɲ
mhuc	v ũ x k
mhuice	v uʰ kʲ ə
mhuir	v u ɾʲ
mhullach	v u l̪ˠ ə x
mhàthair	v aː h ə ɾʲ
mhèirleach	v ɛː rˠ l ə x
mhìosachan	v i ə s ə x a n
mhò	v oː
mhòr	v oː ɾ
mi	m i
mial	m i ə l̪ˠ
mic	m ĩ ç kʲ
mil	m i l
milis	m i l ɪ ʃ
mill	m iː ʎ
milleadh	m i ʎ ə ɣ
millean	m i ʎ a n
min	m i n
ministear	m ĩ n ɪ ʃ tʲ ə ð
mion	m i n
mionaid	m i n ə tʲ
miong	m j ɤ ŋ ɡ̥
mions	m ʏ n s̪
miosa	m i s̪ ʌ
miotag	m i h t a k
mire	mʲ i ɾʲ ə
mise	m ĩ ʃ ə
misg	m i ʃ kʲ
misneach	m i ʃ n ə x
miùg	m i uː k
mnaoi	m ɾ ũ ĩ
mnatha	m ɾ ã ã
mnathadh	b̥ ɾ ã ə ɣ
mnathan	m ɾ ã h ə n
mnà	m ɾ ãː
moch	m o x
mocheirigh	m ɔ x ə ɾʲ i
mochthrath	m ɔ x r a
modh	m ɔ ɣ
modhail	m ɔ ɣ a l
moiteil	m ɔ̃ʰ tʲ a l
mol	m o l
molach	m ɔ ɫ̪ ə x
molta	m ɔ ɫ̪ t̪ʰ ə
monadh	m ɔ n ə ɣ
motha	m o ə
mu	m a
muc	m ũ x k
mucan	m uʰ k ə n
muga	m u k ə
muice	m uʰ kʲ ə
muicfheòil	m u ç kʲ a l
muilchdinn	m u l u h kʲ i ɲ
muilchear	m u l ɪ ç ɛ ɾ
muilchill	m u l ɪ ç ɪ ʎ
muileann	m ũ l ə n
muilicheann	m u l i ç ə n
muilichinn	m u l i ç i ɲ ə
muilinn	m ũ l ɪ ɲ
muille	m u ʎ ə
muilne	m ɤ̃ ĩ ʎ ə
muilnean	m ũ ĩ ʎ ə n
muime	m u i m ə
muinichill	m u n i ç i ʎ
muinntir	m ɤ̃ ĩ dʲ ə ɾ
muir	m u ð
mullach	m u l̪ˠ ə x
mult	m u l̪ˠ t̪ˠ
mun	m a n
muncaidh	m u ŋ k ɪ
mura	m a ɾ ə
mustais	m u s d a ʃ
màg	m aː k
màl	m aː l̪ˠ
màla	m aː ɫ̪ ə
màldachd	m aː l̪ˠ d ə x k
màmag	m aː m a k
mànran	m ãː ɾ a n
màthair	m aː h a ɾʲ
mè	m ɛ̃ː
mèinn	m ɛː ɲ
mèirleach	m j ãː rˠ l ə x
mìle	m iː l ə
mìltean	m iː l tʲ ə n
mìn	m iː n
mìorbhail	m i a ɾ æ l tʲ
mìorbhaileach	m i ə ɾ v ə l ə x
mìos	m iː s̪
mìosachan	m i ə s ə x a n
mìosan	m i ə s̪ ə n
mìothlachd	m iː l̪ˠ h a x k
mò	m oː
mòd	m ɔː t̪
mòine	m õː ɲ ə
mòinteach	m õː tʲ ə x
mòmaid	m ɔː m ɪ tʲ
mòr	m oː ɾ
mòra	m oː ɾ ə
mòrail	m ɔː r a l
mòran	m oː ɾ a n
mór	m oː ɾ
mùrn	m uː ɾ n
na	n a
nach	n̪ˠ a x
naidheachd	n̪ˠ ã j ɔ x k
naochad	n̪ˠ ɯː x ə t̪
naodh	n̪ˠ ɤ̃ ĩ ɣ
naodhnar	n̪ˠ ɤ̃ ĩ ɣ n ə ɾ
naoi	n̪ˠ ɯː j
naoidhean	n̪ˠ ũ ĩ ʝ ɛ ɲ
naoinear	n ɤ̃ː n ə ɾ
naoinearan	n̪ˠ ɯː n ə ɾ ə n
naoineir	n̪ˠ ɯː n ə ɾʲ
naomh	n̪ˠ ɯ̃ː v
naonar	n̪ˠ ɯː n ə ɾ
nar	n a ɾ
nas	n a s̪
nathair	n̪ˠ a h ɛ ɾʲ
neach	ɲ ɛ x
nead	ɲ ɛ̃ t̪
neart	ɲ a rˠ s̪ t̪
neas	ɲ ĩ s̪
neasgaid	ɲ e s̪ k a tʲ
neoichiontach	ɲ ã ç u n̪ˠ t̪ ə x
neul	ɲ i a l̪ˠ
neònach	ɲ oː n ə x
nigh	ɲ iː
nighean	ɲ iˑ a n
nigheann	ɲ iː a n̪ˠ
nighinn	ɲ i i ɲ
nighneag	ɲ iː n a k
nis	n i ʃ
no	n a
nobhail	n̪ˠ ɔ v a l
nochd	n̪ˠ ɔ̃ x k
nodha	n̪ˠ o ə
norrag	n̪ˠ ɔ rˠ a k
not	n̪ˠ ɔ h t̪
nuadh	n̪ˠ ũ ã ɣ
nuair	e ð
nur	n u ɾ
nàbachd	n̪ˠ ãː p ə x k
nàbaidh	n ãː p i
nàdarrach	n̪ˠ aː t̪ ə rˠ ə x
nàimhdean	n̪ˠ ã ĩ d̥ʲ ə n
nàire	n̪ˠ aː ɾʲ ə
nàireach	n̪ˠ aː ɾʲ ə x
nàiseantach	n̪ˠ aː ʃ ə n̪ˠ t̪ ə x
nàmhaid	n̪ˠ ãː v ɪ tʲ
nàrach	n̪ˠ aː ɾ ə x
nèamh	ɲ ɛ̃ː v
nèapaigin	ɲ e p i k i n
nèapraig	ɲ ĩ p ð i kʲ
nì	n i
o	ɔ
obair	o p ə ð
obann	o p ə n̪ˠ
obrachadh	o b r ə x ə ɣ
obraich	o p r ɪ ç
ochd	o x k
ochdad	ɔ x k ə t̪
ochdnair	ɔ x k ə ɾʲ
ochdnar	o x k ə ɾ
ochdnaran	ɔ x k ə ɾ ə n
odhar	o ə r
ogha	o ə
oide	ɤ tʲ ə
oidhche	ũ ĩ ç ə
oidhirp	ɤ ə ɾ pʰ
oifig	ɔ f ɪ c
oifigeach	ɔ f ɪ kʲ ə x
oifigear	ɔ f ɪ ɡʲ ɛ ɾ
oifigearan	ɔ f ɪ ɡʲ ɛ ɾ ə n
oifis	ɔ f ɪ ʃ
oighre	ɤ i ɾʲ ə
oighreachd	ɤ i ɾʲ ə x k
oighreag	ɤ i rʲ a ɡ
oillt	ə i ʎʲ tʰʲ
oillteil	ɤ i ʎ t̪ʲ a l
oilthigh	ɤ l h ə j
oir	ɔ ɾʲ
oirbh	ɔ ɾ i
oirbhse	ɔ ɾʲ ɪ v ʃ ə
oirnn	ɔ ɾ i ɲ
oirnne	ɔ rˠ ɲ ə
oirre	u rˠ
oirrese	ɔ ɾ ə ʃ ə
oirthir	e ɾʲ ə ɾʲ ə
oisinn	ɔ ʃ ɪ ɲ
oisir	ɤ ʃ ɪ ɾʲ
ola	ɔ l̪ˠ ə
olann	ɔ l̪ˠ ə n̪ˠ
olc	ɔ l̪ˠ k
ollaimh	ɔ l̪ˠ ɪ v
ollamh	ɔ l̪ˠ ə v
onair	ɔ n ɪ ɾʲ
onarach	ɔ n a ɾ ə x
onfhadh	ɔ n ɔ h ə ɣ
orainds	ɔ r ɪ n tʲ ʃ
oraindsear	ɔ ɾ ɪ ɲ tʲ ʃ ɛ ɾ
orains	ɔ ɾ ɪ ɲ ʃ
orainsear	ɔ ɾ ə ɲ ʃ a ɾ
orm	a ɾ a m
ormsa	ɔ ɾ a m s̪ ə
orra	ɔ rˠ ə
orrasan	ɔ ɾ ə s̪ ə n
ort	ɔ rˠ h t
ortsa	ɔ rˠ s̪ ə
os	ɔ s̪
osna	ɔ s̪ n̪ˠ ə
pacach	pʰ a x ɡ̊ ə x
pacraidhe	p a x ɡ r ɪ j ə
pailt	p a l dʲ
pana	pʰ a n ə
partan	pʰ a rˠ s̪ t̪ a n
pathadh	pʰ a ə ɣ
peacach	pʰ ɛ x k ə x
peacadh	pʰ ɛ x k ə ɣ
peall	pʰ j a u l̪ˠ
peann	pʰ j a u n̪ˠ
peansail	pʰ ɛ n s̪ a l
peansailean	pʰ ɛ n s̪ a l ə n
peant	pʰ ɛ n̪ˠ t̪
peantadh	pʰ ɛ n̪ˠ t̪ ə ɣ
peantair	pʰ ɛ n̪ˠ t̪ ɛ ɾʲ
peapag	pʰ ɛ h p a k
pearsanta	pʰ ɛ rˠ s̪ ə n̪ˠ t̪ ə
peasair	pʰ ɛ s̪ ɪ ɾʲ
peileag	pʰ e l a ɡ̊
peinnsean	pʰ e i ɲ ʃ a n
peitseag	pʰ iː t̪ ʃ a k
peitseagach	pʰ iː t̪ ʃ a k ə x
peitseagan	pʰ iː t̪ ʃ a k a n
peitseige	pʰ iː t̪ ʃ ɛ kʲ ə
peur	pʰ i ə ɾ
phana	f a n ə
pheann	f j a u n̪ˠ
pheantair	f ɛ n̪ˠ t̪ ɛ ɾʲ
pheapag	f ɛ h p a k
pheasair	f ɛ s̪ ɪ ɾʲ
pheata	f ɛʰ t̪ ə
pheitseag	f iː t̪ ʃ a k
pheitseagan	f iː t̪ ʃ a k a n
pheitseige	f iː t̪ ʃ ɛ kʲ ə
phinc	f i ɲ c
phiuthar	f j u ə ɾ
phoit	f ɔ h tʲ
pholl	f ɔ u l̪ˠ
phost	f ɔ s̪ t̪
phrìosan	f ɾʲ iː s̪ ə n
phuist	f ɯ ʃ tʲ
phurpaidh	f u r p i
phut	f u h t̪
phàisde	f aː ʃ tʰʲ ə
phàiste	f aː ʃ tʰʲ ə
pinc	pʰ i ŋʲ kʲ
pinnt	pʰ ĩː ɲ tʲ
piobar	pʰ i p ə ɾ
piseag	pʰ i ʃ a k
pitheid	pʰ i ɛ tʲ
piuthar	pʰ j u ə ɾ
plaide	pʰ l̪ˠ a tʲ ə
plangaid	pʰ l̪ˠ a ŋ ɡ ɛ tʲ
pleòiteag	pʰ ʎ ɛ ɔː h tʲ a k
plàigh	pʰ l̪ˠ aː j
plèana	pʰ l ɛː n ə
plèanaichean	pʰ l ɛː n ə xʲ ə n
poball	pʰ o p ə l̪ˠ
poblachd	pʰ ɔ p l̪ˠ ə x k
poca	pʰ ɔ x k ə
poit	pʰ ɔ h tʲ
poll	pʰ ɔ u l̪ˠ
pongail	pʰ ɔ ŋ k a l
port	pʰ ɔ rˠ ʃ t̪
post	pʰ ɔ s̪ t̪
preas	pʰ ɾʲ e s̪
preusant	pʰ ɾʲ eː s̪ a n t̪ʰ
priob	p rʲ i b
prionnsa	pʰ rʲ ũː n̪ˠ s̪ ə
pronn	pʰ ɾ ɔ u n̪ˠ
pràis	pʰ ɾ aː ʃ
pràiseach	pʰ ɾ aː ʃ ə x
prìomhaid	pʰ ɾ iː ɪ tʲ
prìosan	pʰ ɾʲ iː s̪ ə n
prògramair	p ɾ oː ɡ ɾ a m ɛ ɾʲ
pròis	p r ɔː ʃ
pròiseact	pʰ ɾ ɔː ʃ ə k t̪
pròiseil	pʰ ɾ ɔː ʃ ɛ l
puing	pʰ ɯ i ŋʲ kʲ
puist	pʰ ɯ ʃ tʲ
punnd	pʰ uː n̪ˠ t̪
purgadair	pʰ u ɾ u k ə t ɛ rʲ
purpaidh	pʰ u r p i
put	pʰ u h t̪
putadh	pʰ u h t̪ ə ɣ
putan	pʰ u h t̪ a n
pàidh	pʰ aː j
pàigheadh	pʰ aː ə ɣ
pàipear	pʰ ɛːʰ pʰ ə ɾ
pàirc	pʰ aː j ç kʲ
pàirtidh	pʰ aː rˠ ʃ tʲ i
pàiste	p aː ʃ tʲ ə
pìobaire	pʰ iː p ɛ ɾʲ ə
pìosail	pʰ iː s a l
pòca	p ɔː x k ə
pòg	pʰ ɔː k
pòs	pʰ ɔː s
pòsadh	pʰ ɔː s̪ ə ɣ
pòsaidh	pʰ ɔː s̪ ɪ
pòsta	pʰ ɔː s̪ t̪ ə
rabaid	rˠ a p a tʲ
rachadh	d̪̊ ɾ æ x ə ɣ
radan	rˠ a t̪ a n
radharc	rˠ ɤː ə ɾ k
raineach	rˠ ɔ ɲ tʲ ɔ x
rang	rˠ ã ɣ
rangan	rˠ ã ɣ ə n
rann	rˠ a u n̪ˠ
rannsachadh	rˠ ã ũ s̪ ə x ə ɣ
rannsaich	rˠ ã ũ s̪ ɪ ç
raon	rˠ ɯː n
raonabogha	rˠ ɯː n ə p o
rathad	rˠ a a t̪
rathaid	rˠ ɔ ɪ tʲ
rathaidean	rˠ ɔː tʲ ə n
reachd	rˠ ɛ x k
reaimhre	rˠ ã ĩ ɾʲ ə
reamhar	rˠ ã v ə ɾ
reic	rˠ e ç kʲ
reithe	rˠ æ h ə
reoth	rˠ ɔː
reothadh	rˠ ɔ ə ɣ
reul	rˠ eː ɫ̪
reumhach	rˠ ĩ ã u x
reumhag	rˠ ĩ ã v a k
ri	ɾʲ i
riabhach	rˠ i ə v ə x
riadh	rˠ i ə ɣ
riaghail	rˠ i ə a l
riaghailt	rˠ i ə ə ʎ tʲʰ
riar	rˠ i ə ɾ
ribe	rˠ i p ə
ribh	ɾ u i v
ridireach	rˠ i tʲ ɪ ɾʲ ə x
righinn	rˠ i ɪ ɲ
rinn	rˠ iː ɲ
rinne	ɾ u ɲ ə
riochd	rˠ i x k
riochdaich	rˠ i x k ɪ ç
rionnag	rˠ ũ n̪ˠ a k
ris	ð i ʃ
rithe	ð i ə
rium	ɾ u m
riumha	rˠ ĩ ũ u
riumsa	ɾ u m ə s̪ ə
riut	ɾ u h t̪
riutha	ɾ u u
ro	ɾ ɑ
robach	rˠ o p ə x
robh	rˠ ɔ
robhar	rˠ ɔ u ə ɾ
robhas	rˠ o ə s̪
roghnaich	rˠ oː n ɪ ç
roid	rˠ ɔ tʲ
roile	rˠ ɔ l ə
roimhe	ɾ ɔ i
roimhpe	ɾ ɔ i ç p ə
roinn	rˠ ɤ i ɲ
roinne	rˠ ɤ ɲ ə
romhad	ɾ õ ə t̪
romhaibh	ɾ õ ə v
romhainn	ɾ õ i ɲ
romham	ɾ õ ə m
romhamsa	ɾ õ ə m ə s̪
romhpa	ɾ õʰ p
rothair	rˠ ɔ h ɪ ɾʲ
ruadh	rˠ u ə ɣ
rud	rˠ u t̪
rudeigin	rˠ o t̪ ɑ kʲ i ɲ
rug	rˠ u k
rugadh	ɾ u k ə ɣ
ruig	rˠ ɯ kʲ
ruith	rˠ u j
rus	rˠ u s̪
ràdh	rˠ aː
ràith	rˠ aː h i
ràitinn	rˠ aː h tʲ ɪ ɲ
ràmh	rˠ aː v
ràn	rˠ aː n
rànaich	rˠ aː n ɪ ç
rèidh	rˠ eː
rèilig	rˠ eː l ɪ kʲ
rèis	rˠ eː ʃ
rèite	rˠ eːʰ tʲ ə
rèiteach	rˠ eː h tʲ ə x
rèiteachadh	rˠ eː h tʲ ə x ə ɣ
rèitear	rˠ eː h tʲ ə ɾ
rèitich	rˠ eː h tʲ ɪ ç
rèitire	rˠ eː h tʲ ɪ ɾʲ ə
rìbhinn	rˠ iː v ɪ ɲ
rìgh	rˠ iː
rìoghachd	rˠ iː j ə x k
rìs	rˠ iː ʃ
ròb	r ɔː b
ròcail	rˠ ɔː x k a l
ròn	r ɔː n
ròsta	rˠ ɔː s̪ t̪ ə
rùdh	rˠ uː
rùdhadh	rˠ uː ə ɣ
rùisg	rˠ uː ʃ c
rùisgte	rˠ uː ʃ tʲ ə
rùm	rˠ uː m
rùn	rˠ uː n
rùraich	rˠ uː ɾ ɪ ç
rùsg	rˠ uː s̪ k
rùsgadh	rˠ uː s̪ k ə ɣ
rùta	rˠ uː h t̪ ə
sabaid	s a p a tʲ
sabhal	s̪ a v ə l̪ˠ
sabhs	s a u s
sacraidh	s a x k r ɪ
sagart	s̪ a k ə rˠ s̪ t
saidhbhir	s̪ a i v i ɾʲ
saighdear	s ɤ i tʲ ə ɾ
saighdearach	s ɤ i tʲ ə r ə x
saighead	s̪ ɛ ə t̪
sailead	s̪ a l ə t̪
saill	s a i ʎ
saillte	s̪ a i ʎ tʲ
salach	s a ɫ̪ ə x
salainn	s a l̪ˠ ə ɲ
salann	s̪ a l̪ˠ ə n̪ˠ
salm	s̪ a l̪ˠ a m
samhla	s̪ ã ũ l̪ˠ ə
sannt	s̪ ã ũ n̪ˠ t̪
