nafris	n a f ʁ iː s
nara	n aː ʁ a
naturwunder	n aː t ʊ ʁ v ʊ n d ɐ
nebelkerzen	n eː b ɛ l k ɛ ʁ t s ə n
nerviges	n ɛ ʁ v ɪ g ə s
netzt	n ɛ t s t
neudeck	n ɔ ɔʏ̯ d ɛ k
nichmal	n ɪ ç m a l
niederliessen	n iː d ɛ ʁ l iː s z ə n
notch	n ɔ t x
nuckeln	n ʊ k ɛ l n
nutzens	n ʊ t s ɛ n s
näschen	n ɛ ʃ ə n
nümbrecht	n ʏ m b ʁ ɛ ç t
oberamt	ʔ oː b eː ʁ a m t
oberärztin	ʔ oː b eː ʁ ɛ ʁ t s t ɪ n
ochsenfurt	ʔ ɔ k s ɛ n f ʊ ʁ t
octopus	ʔ ɔ k t oː p uː s
olav	ʔ oː l a f
older	ʔ ɔ l d ɐ
oligarch	ʔ oː l iː g a ʁ x
omsk	ʔ ɔ m s k
ont	ʔ ɔ n t
opferschutz	ʔ ɔ p͡f ɛ ʁ ʃ ʊ t s
orestes	ʔ oː ʁ ɛ s t ə s
ortsgebiet	ʔ ɔ ʁ t s g eː b iː ə t
ova	ʔ oː v a
padawan	p aː d a v a n
paltrow	p a l t ʁ oː v
pampers	p a m p ɛ ʁ s
pancho	p a n x oː
partnergemeinde	p a ʁ t n ɛ ʁ g eː m a eː n d ə
parton	p a ʁ t oː n
partyband	p a ʁ t yː b a n t
pausenraum	p a oː z ɛ n ʁ a oː m
pelzig	p ɛ l t s ɪ ç
penzing	p ɛ n t s ɪ ŋ
peralta	p eː ʁ a l t a
pfahlbauten	p͡f a l b a oː t ə n
pflanzenöl	p͡f l a n t s eː n ɔʏ̯ l
pharrell	f a ʁ ʁ ɛ l l
phänotyp	f ɛː n oː t yː p
pilaster	p iː l a s t ɐ
plakatieren	p l a k a t iː ʁ eː n
pokalrunde	p oː k a l ʁ ʊ n d ə
pokerspieler	p oː k ɛ ʁ s p iː l ɐ
poloshirt	p oː l ɔ s ɪ ʁ t
polymerisation	p oː l yː m eː ʁ iː z a t s ɪ oː n
pratteln	p ʁ a t ɛ l n
prices	p ʁ iː t s ə s
primar	p ʁ iː m a ʁ
prinzipal	p ʁ ɪ n t s iː p a l
prio	p ʁ iː oː
professionellem	p ʁ oː f ɛ s z ɪ oː n ɛ l l ə m
programs	p ʁ ɔ g ʁ a m s
provide	p ʁ oː v iː d ə
proxima	p ʁ oː k s iː m a
präsidentenpalast	p ʁ ɛː z iː d ɛ n t ɛ n p a l a s t
präsidentschaftswahlkampf	p ʁ ɛː z iː d ɛ n t ʃ a f t s v a l k a m p͡f
psychos	p s ʏ ç oː s
pulled	p ʊ l l eː t
quadratzentimeter	k v a d ʁ a t s ɛ n t iː m ə t ɐ
ragusa	ʁ aː g uː z a
raubtieren	ʁ a oː p t iː ʁ eː n
reanimieren	ʁ ə a n iː m iː ʁ eː n
rechnungs	ʁ ɛ ç n ʊ ŋ s
rechtsgüter	ʁ ɛ ç t s g yː t ɐ
redwitz	ʁ ɛ t v ɪ t s
reformatoren	ʁ eː f ɔ ʁ m a t oː ʁ ə n
regierungsbezirken	ʁ eː g iː ʁ ʊ ŋ s b eː t s ɪ ʁ k ə n
reichskanzlers	ʁ a eː ç s k a n t s l ɛ ʁ s
reichskristallnacht	ʁ a eː ç s k ʁ ɪ s t a l l n a x t
reinreden	ʁ a eː n ʁ eː d ə n
reinzuschauen	ʁ a eː n t s ʊ ʃ a oː ə n
reiseliteratur	ʁ a eː z eː l iː t eː ʁ a t uː ɐ
relaxt	ʁ eː l a k s t
remscheider	ʁ ɛ m ʃ a eː d ɐ
rennwochenende	ʁ ɛ n n v ɔ x eː n ɛ n d ə
riesenchance	ʁ iː z ɛ n ç a n t s ə
rikscha	ʁ ɪ k ʃ a
rinke	ʁ ɪ ŋ k ə
rippchen	ʁ ɪ p p ç ə n
romanfigur	ʁ oː m a n f ɪ g uː ɐ
rosenthaler	ʁ oː z ɛ n t a l ɐ
rossa	ʁ ɔ s z a
roster	ʁ ɔ s t ɐ
rotlichtviertel	ʁ ɔ t l ɪ ç t v iː ʁ t eː l
rottach	ʁ ɔ t a x
rumliegt	ʁ ʊ m l iː k t
rumschreien	ʁ ʊ m s t s ʁ ə iː ə n
ruskin	ʁ ʊ s k ɪ n
rückrufaktion	ʁ ʏ k ʁ uː f a k t s ɪ oː n
saisontor	z a eː z ɔ n t oː ʁ
satoshi	z aː t ɔ s iː
saunen	z a oː n ə n
sca	s k aː
schadensersatzanspruch	ʃ aː d ɛ n z ɛ ʁ z a t s a n s p ʁ ʊ x
scheessel	ʃ eː s z eː l
schempp	ʃ ɛ m p p
schermbeck	ʃ ɛ ʁ m b ɛ k
schifferstadt	ʃ ɪ f f ɛ ʁ s t a t
schlafzimmern	ʃ l a f t s ɪ m m ɛ ʁ n
schliessende	ʃ l iː s z ɛ n d ə
schmidbauer	ʃ m ɪ t b a oː ɐ
schriesheim	ʃ ʁ iː s a eː m
schuldfähigkeit	ʃ ʊ l t f ɛ ɪ k k ə iː t
schulfreunde	ʃ ʊ l f ʁ ɔ ɔʏ̯ n d ə
schulsachen	ʃ ʊ l z a x ə n
schuluniform	ʃ uː l uː n iː f ɔ ʁ m
schwarzhaarige	ʃ v a ʁ t s a a ʁ ɪ g ə
schweissausbrüche	ʃ v a eː s z a oː z b ʁ ʏ ç ə
schweissgebadet	ʃ v a eː s s g eː b a d ə t
schwermetallen	ʃ v ɛ ʁ m eː t a l l ə n
schwerpunktthemen	ʃ v ɛ ʁ p ʊ ŋ k t t ə m ə n
schwerverletzt	ʃ v ɛ ʁ v ɛ ʁ l ɛ t s t
schwyzer	ʃ v yː t s ɐ
schöller	ʃ œ l l ɐ
schützenstrasse	ʃ ʏ t s ɛ n s t ʁ a s z ə
selbstgerechtigkeit	z ɛ l p s t g eː ʁ ɛ ç t ɪ k k ə iː t
sexparty	z ɛ k s p a ʁ t yː
shaft	s h a f t
shindy	s h ɪ n d yː
shiro	s h iː ʁ oː
shoulder	s h ɔ ʊ l d ɐ
siedlungsbau	z iː d l ʊ ŋ s b a oː
silbermedaillen	z ɪ l b ɛ ʁ m eː d a eː l l ə n
sino	z iː n oː
slackline	s l a k l ɪ n ə
slate	s l aː t ə
sli	s l iː
smoker	s m oː k ɐ
smoky	s m oː k yː
sommaruga	z ɔ m m a ʁ uː g a
sovereign	z oː v eː ʁ a eː g n
spannungs	ʃ p a n n ʊ ŋ s
spiegelberg	ʃ p iː g ɛ l b ɛ ʁ k
spielmodi	ʃ p iː l m oː d iː
spoken	ʃ p oː k ə n
sportjugend	ʃ p ɔ ʁ t j uː g ɛ n t
sprechblasen	ʃ p ʁ ɛ ç b l a z ə n
staatsbesitz	ʃ t aː t s b eː z ɪ t s
staatskrise	ʃ t aː t s k ʁ iː z ə
stadtgalerie	ʃ t a t g a l ɐ iː j ə
stadtgraben	ʃ t a t g ʁ a b ə n
stadthafen	ʃ t a t a f ə n
stadtverband	ʃ t a t v ɛ ʁ b a n t
stamford	ʃ t a m f ɔ ʁ t
stammelf	ʃ t a m m ɛ l f
startgeld	ʃ t a ʁ t g ɛ l t
steinbeis	ʃ t a eː n b a eː s
stellenbeschreibung	ʃ t ɛ l l ɛ n b ɛ ʃ ʁ a eː b ʊ ŋ
sterb	ʃ t ɛ ʁ p
sterblichkeitsrate	ʃ t ɛ ʁ b l ɪ ç k a eː t s ʁ a t ə
sterzing	ʃ t ɛ ʁ t s ɪ ŋ
steuerbehörden	ʃ t ɔ ɔʏ̯ ɐ b eː œ ʁ d ə n
steuergerät	ʃ t ɔ ɔʏ̯ ɐ g eː ʁ ɛ t
steuerschulden	ʃ t ɔ ɔʏ̯ ɐ ʃ ʊ l d ə n
stockbrot	ʃ t ɔ k b ʁ oː t
stockheim	ʃ t ɔ k a eː m
storms	ʃ t ɔ ʁ m s
strassenname	ʃ t ʁ a s z ɛ n n a m ə
strippe	ʃ t ʁ ɪ p p ə
städtepartnerschaften	ʃ t ɛ t eː p a ʁ t n ɛ ʁ s t s h a f t ə n
subtext	z ʊ p t ɛ k s t
superkraft	z uː p ɛ ʁ k ʁ a f t
syracuse	z yː ʁ a k uː z ə
söders	z øː d ɛ ʁ s
südeuropäischen	z yː d ɔ ɔʏ̯ ʁ oː p ɛ ɪ ʃ ə n
südinsel	z yː d ɪ n z eː l
südkreuz	z ʏ t k ʁ ɔ ɔʏ̯ t s
südkurve	z ʏ t k ʊ ʁ v ə
tagebaue	t aː g eː b a oː ə
taktgefühl	t a k t g eː f yː l
tambach	t a m b a x
tanzveranstaltungen	t a n t s v eː ʁ a n s t a l t ʊ ŋ ə n
tatverdächtig	t a t v ɛ ʁ d ɛ ç t ɪ ç
tauschbörse	t a oː ʃ b œ ʁ z ə
teilnehmerliste	t a eː l n eː m ɛ ʁ l ɪ s t ə
teilzeitjob	t a eː l t s a eː t j oː p
telematik	t eː l eː m a t iː k
templeton	t ɛ m p l ə t oː n
themenschwerpunkte	t eː m ɛ n s t s v ɛ ʁ p ʊ ŋ k t ə
thukydides	t uː k yː d iː d ə s
thunberg	t ʊ n b ɛ ʁ k
thymus	t yː m uː s
titty	t ɪ t yː
tokugawa	t oː k uː g a v a
trams	t ʁ a m s
transformer	t ʁ a n s f ɔ ʁ m ɐ
traumurlaub	t ʁ a oː m ʊ ʁ l a oː p
troubadour	t ʁ oː b a d oː uː ɐ
tötungsdelikte	t øː t ʊ ŋ s d eː l ɪ k t ə
uberhaupt	ʔ uː b ɛ ʁ a oː p t
unionsfraktion	ʔ ʊ n ʔ ɪ oː n s f ʁ a k t s ɪ oː n
unterbezahlt	ʔ ʊ n t ɛ ʁ b eː t s a l t
unterfinanziert	ʔ ʊ n t ɛ ʁ f ɪ n a n t s iː ʁ t
unterstützungs	ʔ ʊ n t ɛ ʁ s t ʏ t s ʊ ŋ s
urdu	ʔ ʊ ʁ d uː
urlaubsanspruch	ʔ ʊ ʁ l a oː p z a n s p ʁ ʊ x
valiant	v a l iː a n t
variations	v aː ʁ iː a t s ɪ oː n s
vdp	f t p
velasco	v eː l a s k oː
verfassungsfeindliche	f ɛː ɐ f a s z ʊ ŋ s f a eː n t l ɪ ç ə
verivox	f ɛː ɐ ʔ iː v oː k s
verletzungspech	f ɛː ɐ l ɛ t s ʊ ŋ s p ɛ ç
verschönerungsverein	f ɛː ɐ ʃ øː n eː ʁ ʊ ŋ s v ɐ ə ɪ n
versprechens	f ɛː ɐ ʃ p ʁ ɛ ç ɛ n s
verteil	f ɛː ɐ t ə iː l
vertrauensbasis	f ɛː ɐ t ʁ a oː ɛ n s b a z ɪ s
visitors	v iː z iː t ɔ ʁ s
volkan	v ɔ l k a n
vollgepumpt	v ɔ l l g eː p ʊ m p t
vorgelebt	f oː ɐ g ə l ɛ p t
vorrundengruppe	f oː ɐ ʁ ʊ n d ɛ ŋ ʁ ʊ p p ə
votings	v oː t ɪ ŋ s
wahlschein	v a l ʃ ə ɪ n
wahlverfahren	v a l v ɛ ʁ f a ʁ ə n
waisenhauses	v a eː z ɛ n a oː z ə s
waldbrandgefahr	v a l d b ʁ a n t g eː f a ʁ
waldstetten	v a l d s t k ɛ t ə n
walkenhorst	v a l k ɛ n ɔ ʁ s t
wartebereich	v a ʁ t eː b eː ʁ a eː ç
warth	v a ʁ t
waschhaus	v a ʃ a oː s
wassersportler	v a s z ɛ ʁ s p ɔ ʁ t l ɐ
wassili	v a s z iː l iː
weimer	v a eː m ɐ
weitzel	v a eː t s eː l
welthunger	v ɛ l t ʊ ŋ ɐ
welz	v ɛ l t s
wessi	v ɛ s z iː
wettkampfes	v ɛ t t k a m p͡f ə s
wieczorek	v iː t s oː ʁ eː k
wildtier	v ɪ l t iː ɐ
winkl	v ɪ ŋ k l
winnipeg	v ɪ n n iː p eː k
wip	v iː p
woh	v oː
wohlbekannt	v oː l b eː k a n n t
wohnformen	v oː n f ɔ ʁ m ə n
wyler	v yː l ɐ
wynn	v ʏ n
xabi	k s aː b iː
xander	k s a n d ɐ
xtra	k s t ʁ aː
yak	j aː k
yolanda	j oː l a n d a
zahlentheorie	t s a l ɛ n t ə oː ʁ iː j ə
zarah	t s aː ʁ a
zauberformel	t s a oː b ɛ ʁ f ɔ ʁ m eː l
zeder	t s eː d ɐ
zeithorizont	t s a eː t oː ʁ iː t s ɔ n t
zielpublikum	t s iː l p ʊ b l iː k uː m
zittauer	t s ɪ t a oː ɐ
zn	t s n
zolls	t s ɔ l l s
zufriedenzustellen	t s uː f ʁ iː d ɛ n t s ʊ s t ɛ l l ə n
zusammenzuschliessen	t s uː z a m m ɛ n t s ʊ ʃ l iː s z ə n
zzt	t s t
zünftig	t s ʏ n f t ɪ ç
és	eː s
öffi	ʔ œ f f iː
ökobilanz	ʔ øː k oː b iː l a n t s
ökos	ʔ øː k oː s
überempfindlichkeit	ʔ yː b eː ʁ ɛ m p͡f ɪ n d l ɪ ç k ə iː t
überholvorgang	ʔ yː b ɛ ʁ ɔ l v ɔ ʁ g a ŋ
überschreitungen	ʔ yː b ɛ ʁ s t s ʁ ə iː t ʊ ŋ ə n
überwachungssystem	ʔ yː b ɛ ʁ v a x ʊ ŋ s z ʏ s t ə m
übungs	ʔ yː b ʊ ŋ s
abgeblieben	ʔ a p g ə b l iː b ə n
abstracts	ʔ a p ʃ t ʁ a k t s
abzuwerten	ʔ a p t s uː v ɛ ʁ t ə n
acad	ʔ aː k a t
adm	ʔ a t m
afk	ʔ a f k
afrikaans	ʔ a f ʁ iː k a a n s
aichinger	a eː ç ɪ ŋ ɐ
aldenhoven	ʔ a l d ɛ n oː v ə n
allüren	ʔ a l l yː ʁ ə n
altdeutschen	ʔ a l t d ɔ ɔʏ̯ t͡ʃ ə n
altdorfer	ʔ a l t d ɔ ʁ f ɐ
altman	ʔ a l t m a n
andersons	ʔ a n d ɛ ʁ z ɔ n s
anl	ʔ a n l
anschwitzen	ʔ a n ʃ v ɪ t s ə n
antidepressivum	ʔ a n t iː d ɛ p ʁ ɛ s z iː f uː m
antimon	ʔ a n t iː m oː n
appl	ʔ a p p l
architektenkammer	ʔ a ʁ x iː t ɛ k t ɛ ŋ k a m m ɐ
arisch	ʔ aː ʁ ɪ ʃ
arkona	ʔ a ʁ k oː n a
arti	ʔ a ʁ t iː
aspect	ʔ a s p ɛ k t
asylbewerberunterkunft	ʔ aː z ʏ l b eː v ɛ ʁ b eː ʁ ʊ n t ɛ ʁ k ʊ n f t
asylunterkunft	ʔ aː z yː l ʊ n t ɛ ʁ k ʊ n f t
atemwegserkrankungen	ʔ aː t ɛ m v ɛ k z ɛ ʁ k ʁ a ŋ k ʊ ŋ ə n
athletics	ʔ a t l eː t ɪ k s
aufge	ʔ a oː f g ə
aufsichts	ʔ a oː f z ɪ ç t s
augenbinde	a oː g ɛ n b ɪ n d ə
auseinandergehen	ʔ a oː s ʔ a eː n ʔ a n d ɛ ʁ g eː ə n
ausgefertigt	ʔ a oː s g ə f ɛ ʁ t ɪ k t
autistischen	a oː t ɪ s t ɪ ʃ ə n
autochthone	a oː t ɔ x t oː n ə
autoritäres	a oː t oː ʁ iː t ɛ ʁ ə s
autostadt	a oː t ɔ s t a t
avl	ʔ a f l
baguettes	b aː g uː k ɛ t ə s
bahnchef	b a n ç eː f
bankkarte	b a ŋ k k a ʁ t ə
banned	b a n n eː t
barcelonas	b a ʁ t s eː l oː n a s
bargteheide	b a ʁ k t eː a eː d ə
bashar	b a s a ʁ
basistunnel	b aː z ɪ s t ʊ n n eː l
bausparer	b a oː s p a ʁ ɐ
beherbergung	b ə h eː ɐ b ə ʁ g ʊ ŋ
bekanntgab	b ə k a n n t g a p
bente	b ɛ n t ə
besatzungszonen	b ə z a t s ʊ ŋ s t s oː n ə n
bescheuertes	b ə ʃ ɔ ɔʏ̯ ɐ t ə s
bestiehlt	b ə ʃ t iː l t
bestreikt	b ə ʃ t ʁ a eː k t
bestwert	b ə ʃ t v ɛ ʁ t
bezirksstaatsanwalt	b ə t s ɪ ʁ k z s t aː t z a n v a l t
bigger	b ɪ g ɐ
bille	b ɪ l l ə
billings	b ɪ l l ɪ ŋ s
biol	b iː oː l
biometrie	b iː oː m ɛ t ʁ iː j ə
blend	b l ɛ n t
blessuren	b l ɛ s z uː ɐ ə n
bloomfield	b l oː m f iː l t
blutplasma	b l ʊ t p l a s m a
boheme	b oː ə m ə
bonifaz	b oː n iː f a t s
brahma	b ʁ a m a
brandschutzes	b ʁ a n t ʃ ʊ t s ə s
brauchtums	b ʁ a oː x t ʊ m s
bremsanlage	b ʁ ɛ m z a n l a g ə
breuning	b ʁ ɔ ɔʏ̯ n ɪ ŋ
brezen	b ʁ eː t s ə n
briefwahlunterlagen	b ʁ iː f v a l ʊ n t ɛ ʁ l a g ə n
bruckmann	b ʁ ʊ k m a n n
btm	p t m
buchpräsentation	b ʊ x p ʁ ɛ z ɛ n t a t s ɪ oː n
bundesfreiwilligendienst	b ʊ n d ɛ s f ʁ a eː v ɪ l l iː g ɛ n d iː n s t
buntheit	b ʊ n t ə iː t
böten	b øː t ə n
camberg	k a m b ɛ ʁ k
camila	k a m iː l a
caplan	k a p l a n
cassia	k a s z iː a
cecile	t s eː t s iː l ə
chaim	ç aɪ̯ m
chaotischer	ç a oː t ɪ ʃ ɐ
chara	ç aː ʁ a
chiffon	ç ɪ f f oː n
chop	ç oː p
chorraum	ç ɔ ʁ ʁ a oː m
choupo	ç oː p oː
codein	k oː d ə ɪ n
configuration	k ɔ n f iː g uː ʁ a t s ɪ oː n
corina	k oː ʁ iː n a
corrado	k ɔ ʁ ʁ a d oː
correction	k ɔ ʁ ʁ ɛ k t s ɪ oː n
craven	t s ʁ aː v ə n
cray	t s ʁ a eː
crewe	t s ʁ eː v ə
cyberpunk	t s yː b ɛ ʁ p ʊ ŋ k
daldrup	d a l d ʁ uː p
damiani	d a m iː a n iː
danni	d a n n iː
daredevil	d a ʁ eː d eː v iː l
datenschutzgründen	d a t ɛ n ʃ ʊ t s g ʁ ʏ n d ə n
dauerfeuer	d a ʔ uː ɐ f ɔ ɔʏ̯ ɐ
dauerts	d a ʔ uː ɐ t s
degenerative	d eː g eː n eː ʁ a t iː f ə
degussa	d eː g ʊ s z a
delos	d eː l oː s
demokratiebewegung	d eː m ɔ k ʁ a t iː b eː v eː g ʊ ŋ
desch	d ɛ ʃ
designierter	d eː z ɪ g n iː ʁ t ɐ
deuter	d ɔ ɔʏ̯ t ɐ
developing	d eː v eː l oː p ɪ ŋ
dienstjubiläum	d iː n s t j uː b iː l ɔ ɔʏ̯ m
dierk	d iː ʁ k
dieselskandal	d iː z ɛ l s k a n d a l
dinges	d ɪ ŋ ə s
dink	d ɪ ŋ k
dips	d ɪ p s
dla	d l aː
doering	d oː ɐ ɪ ŋ
doktorvater	d ɔ k t ɔ ʁ v a t ɐ
doomsday	d oː m s d a eː
dorfmitte	d ɔ ʁ f m ɪ t ə
dorfzentrum	d ɔ ʁ f t s ɛ n t ʁ uː m
dreiköpfige	d ʁ a eː k œ p͡f ɪ g ə
drillisch	d ʁ ɪ l l ɪ ʃ
drogenszene	d ʁ oː g ɛ n s t s ə n ə
drosophila	d ʁ oː z ɔ f iː l a
durchfliesst	d ʊ ʁ t s f l iː s s t
déco	d eː k oː
ehrenmitgliedschaft	ʔ eː ʁ ɛ n m ɪ t g l iː t s t s h a f t
einfahrten	ʔ a eː n f a ʁ t ə n
eintrug	ʔ a eː n t ʁ uː k
einvernahme	ʔ a eː n f ɛː ɐ n a m ə
einzeltitel	ʔ a eː n t s ɛ l t iː t eː l
einzelzeitfahren	ʔ a eː n t s ɛ l t s a eː t f a ʁ ə n
ekz	ʔ ɛ k t s
enforcement	ʔ ɛ n f ɔ ʁ t s ə m ɛ n t
engert	ʔ ɛ ŋ ɛ ʁ t
enkelsohn	ʔ ɛ ŋ k ɛ l z oː n
ensemblemitglied	ʔ ɛ n z ɛ m b l eː m ɪ t g l iː t
erfolgsgeschichten	ʔ ɛː ɐ f ɔ l k s g ɛ ʃ ɪ ç t ə n
erkl	ʔ ɛː ɐ k l
errors	ʔ ɛː ɐ ʁ ɔ ʁ s
erscheinungstermin	ʔ ɛː ɐ ʃ a eː n ʊ ŋ s t ɛ ʁ m ɪ n
essentials	ʔ ɛ s z ɛ n t iː a l s
eurasien	ɔ ɔʏ̯ ʁ a z iː ə n
exam	ʔ eː k s aː m
experimentierfreudig	ʔ ɛ k s p eː ʁ iː m ɛ n t iː ʁ f ʁ ɔ ɔʏ̯ d ɪ ç
fahrerlager	f a ʁ ɛ ʁ l a g ɐ
fahrradwege	f a ʁ ʁ a t v eː g ə
fahrzeughersteller	f a ʁ t s ɔ ɔʏ̯ k ɛ ʁ s t ɛ l l ɐ
fairbanks	f a eː ʁ b a ŋ k s
falschinformationen	f a l ʃ ɪ n f ɔ ʁ m a t s ɪ oː n ə n
farbgestaltung	f a ʁ p g ɛ s t a l t ʊ ŋ
farrow	f a ʁ ʁ oː v
faschingszug	f a ʃ ɪ ŋ s t s uː k
felsformationen	f ɛ l s f ɔ ʁ m a t s ɪ oː n ə n
fernhält	f ɛ ʁ n h ɛ l t
fernsehmoderator	f ɛ ʁ n z eː m oː d eː ʁ a t oː ʁ
feuerteufel	f ɔ ɔʏ̯ ɐ t ɔ ɔʏ̯ f eː l
ficktreffen	f ɪ k t ʁ ɛ f f ə n
filial	f iː l iː a l
filmset	f ɪ l m z ə t
filmvorführung	f ɪ l m v ɔ ʁ f yː ʁ ʊ ŋ
firmenlauf	f ɪ ʁ m ɛ n l a oː f
fits	f ɪ t s
flagranti	f l a g ʁ a n t iː
fliegengitter	f l iː g ɛ ŋ ɪ t ɐ
fliessgewässer	f l iː s s g eː v ɛ s z ɐ
flipflops	f l ɪ p͡f l ɔ p s
flipp	f l ɪ p p
flossenbürg	f l ɔ s z ɛ n b ʏ ʁ k
fluffy	f l ʊ f f yː
frankel	f ʁ a ŋ k eː l
freikommen	f ʁ a eː k ɔ m m ə n
fressnapf	f ʁ ɛ s s n a p͡f
friedewald	f ʁ iː d eː v a l t
frontkamera	f ʁ ɔ n t k a m eː ʁ a
frühgeburt	f ʁ yː g eː b ʊ ʁ t
frühlingsanfang	f ʁ yː l ɪ ŋ z a n f a ŋ
fussballfelder	f ʊ s s b a l l f ɛ l d ɐ
fussfesseln	f ʊ s s f ɛ s z ɛ l n
fux	f uː k s
füssing	f ʏ s z ɪ ŋ
gaspar	g a s p a ʁ
gebrauchswert	g ə b ʁ a oː x s v ɛ ʁ t
gefangengenommen	g ə f a ŋ ɛ ŋ eː n ɔ m m ə n
genetiker	g ə n eː t iː k ɐ
gequälten	g ə k v ɛ l t ə n
gerichtsentscheidung	g ə ʁ ɪ ç t z ɛ n t ʃ a eː d ʊ ŋ
gesche	g ə ʃ ə
geschlechtsidentität	g ə ʃ l ɛ ç t z iː d ɛ n t iː t ɛː t
geschwindigkeits	g ə ʃ v ɪ n d ɪ k k a eː t s
gesprächsrunden	g ə ʃ p ʁ ɛ ç s ʁ ʊ n d ə n
gesundheitssektor	g ə z ʊ n t a eː t s z ɛ k t oː ʁ
gewerbsmässig	g ə v ɛ ʁ p s m ɛ s z ɪ ç
gfs	k f s
giacometti	g iː a k oː m k ɛ t iː
gie	g iː j ə
gimmicks	g ɪ m m ɪ k s
goku	g oː k uː
gos	g oː s
gottverdammten	g ɔ t t v ɛ ʁ d a m m t ə n
grandi	g ʁ a n d iː
grds	g ʁ t s
gregoritsch	g ʁ eː g oː ʁ ɪ t͡ʃ
grillfleisch	g ʁ ɪ l l f l a eː ʃ
grinder	g ʁ ɪ n d ɐ
growing	g ʁ oː v ɪ ŋ
grummeln	g ʁ ʊ m m ɛ l n
grundeis	g ʁ ʊ n d a eː s
grupp	g ʁ ʊ p p
gräf	g ʁ ɛː f
guad	g uː a t
göggingen	g œ g ɪ ŋ ə n
gürtler	g ʏ ʁ t l ɐ
haarpracht	h aː ʁ p ʁ a x t
haarspitzen	h aː ʁ s p ɪ t s ə n
haberer	h aː b ɐ ɐ
hagenau	h aː g eː n a oː
haltepunkte	h a l t eː p ʊ ŋ k t ə
hamer	h aː m ɐ
handelsstadt	h a n d ɛ l z s t a t
hangzhou	h a ŋ t s oː uː
hattersheim	h a t ɛ ʁ s a eː m
hausner	h a oː s n ɐ
hayward	h a eː v a ʁ t
hedonismus	h eː d oː n ɪ s m ʊ s
hehren	h eː ʁ ə n
heimatstube	h a eː m a t s t uː b ə
heimatvertriebenen	h a eː m a t v ɛ ʁ t ʁ iː b ə n ə n
herthas	h eː ɐ t h aː s
heusinger	h ɔ ɔʏ̯ z ɪ ŋ ɐ
hinbekomme	h ɪ n b ə k ɔ m m ə
hiram	h iː ʁ a m
hirnlosen	h ɪ ʁ n l oː s ə n
hirnzellen	h ɪ ʁ n t s ɛ l l ə n
hochfilzen	h ɔ x f ɪ l t s ə n
hochwassers	h ɔ x v a s z ɛ ʁ s
hodenkrebs	h oː d ɛ ŋ k ʁ ɛ p s
hühnerfleisch	h yː n ɛ ʁ f l a eː ʃ
hülfe	h ʏ l f ə
hütteldorf	h ʏ t ɛ l d ɔ ʁ f
ibf	ʔ ɪ p͡f
idi	ʔ iː d iː
imageschaden	ʔ iː m a g ɛ ʃ a d ə n
increase	ʔ ɪ n t s ʁ ə a z ə
indigener	ʔ ɪ n d ɪ g ə n ɐ
infomaterial	ʔ ɪ n f oː m a t eː ʁ iː a l
infostände	ʔ ɪ n f ɔ s t ɛ n d ə
integra	ʔ ɪ n t ɛ g ʁ a
isernhagen	ʔ iː z ɛ ʁ n a g ə n
jaffe	j a f f ə
jahrestreffen	j a ʁ ɛ s t ʁ ɛ f f ə n
janukowitsch	j aː n uː k oː v ɪ t͡ʃ
jest	j ɛ s t
joanneum	j oː a n n ɔ ɔʏ̯ m
jodl	j ɔ d l
kackscheisse	k a k ʃ a eː s z ə
kahlo	k a l oː
kampanien	k a m p a n iː ə n
kampfflugzeugen	k a m p͡f f l ʊ k t s ɔ ɔʏ̯ g ə n
kampfsportarten	k a m p͡f s p ɔ ʁ t a ʁ t ə n
kappler	k a p p l ɐ
karolingische	k aː ʁ oː l ɪ ŋ ɪ ʃ ə
kartoffelpuffer	k a ʁ t ɔ f f ɛ l p ʊ f f ɐ
kasperle	k a s p ɛ ʁ l ə
kaufberatung	k a oː f b eː ʁ a t ʊ ŋ
kehrwoche	k eː ʁ v ɔ x ə
kerk	k ɛ ʁ k
kibbuz	k ɪ b uː t s
kienbaum	k iː n b a oː m
kinds	k ɪ n t s
kingdoms	k ɪ ŋ d ɔ m s
klatt	k l a t
kleinstwagen	k l a eː n s t v a g ə n
klostergarten	k l ɔ s t ɛ ʁ g a ʁ t ə n
klässler	k l ɛ s s l ɐ
klüngel	k l ʏ ŋ eː l
knop	k n oː p
knuth	k n ʊ t
kohlestrom	k oː l ɛ s t ʁ oː m
kolonialherrschaft	k oː l oː n iː a l ɛ ʁ ʁ s t s h a f t
kommunikationstechnologie	k ɔ m m uː n iː k a t s ɪ oː n s t ɛ ç n oː l oː g iː j ə
kongressabgeordneten	k ɔ ŋ ʁ ɛ s z a p g ɛ ɔ ʁ d n ə t ə n
kopten	k ɔ p t ə n
korntal	k ɔ ʁ n t a l
korruptionsskandal	k ɔ ʁ ʁ ʊ p t s ɪ oː n s s k a n d a l
krampus	k ʁ a m p uː s
kreationismus	k ʁ eː a t s ɪ oː n ɪ s m ʊ s
krebserregende	k ʁ ɛ p z ɛ ʁ ʁ eː g ɛ n d ə
kulturland	k ʊ l t ʊ ʁ l a n t
kulturmanagement	k ʊ l t ʊ ʁ m a n a g ə m ɛ n t
kundensupport	k ʊ n d ɛ n z ʊ p p ɔ ʁ t
kunstaktion	k ʊ n s t a k t s ɪ oː n
kunstobjekte	k ʊ n s t ɔ p j ɛ k t ə
